Year,Collection,Start.date,Trt,ID,Cultivar,budbreak,DOY,budbreak_LPI,LPI,CH_start,portions,UT,NC
2019_20,AU,3/4/20,field,12,BR,13,64,13,NA,-24.8,73,828,984
2019_20,AU,3/4/20,field,13,BR,14,64,14,NA,-24.8,73,828,984
2019_20,AU,3/4/20,field,14,BR,14,64,14,NA,-24.8,73,828,984
2019_20,AU,3/4/20,field,15,BR,14,64,14,NA,-24.8,73,828,984
2019_20,AU,3/4/20,field,16,BR,14,64,14,NA,-24.8,73,828,984
2019_20,AU,3/4/20,field,17,BR,15,64,15,NA,-24.8,73,828,984
2019_20,AU,3/4/20,field,18,BR,15,64,15,NA,-24.8,73,828,984
2019_20,AU,3/4/20,field,19,BR,17,64,17,NA,-24.8,73,828,984
2019_20,AU,3/4/20,field,20,BR,18,64,18,NA,-24.8,73,828,984
2019_20,AU,3/4/20,field,21,BR,21,64,21,NA,-24.8,73,828,984
2019_20,AU,3/4/20,field,22,BR,25,64,25,NA,-24.8,73,828,984
2019_20,AU,3/4/20,field,23,BR,27,64,27,NA,-24.8,73,828,984
2019_20,AU,3/4/20,field,24,BR,27,64,27,NA,-24.8,73,828,984
2019_20,AU,3/4/20,field,25,BR,30,64,30,NA,-24.8,73,828,984
2019_20,AV,3/24/20,field,1,BR,7,84,7,NA,-19.9,87,1100,1260
2019_20,AV,3/24/20,field,2,BR,7,84,7,NA,-19.9,87,1100,1260
2019_20,AV,3/24/20,field,3,BR,8,84,8,NA,-19.9,87,1100,1260
2019_20,AV,3/24/20,field,4,BR,8,84,8,NA,-19.9,87,1100,1260
2019_20,AV,3/24/20,field,5,BR,9,84,9,NA,-19.9,87,1100,1260
2019_20,AV,3/24/20,field,6,BR,9,84,9,NA,-19.9,87,1100,1260
2019_20,AV,3/24/20,field,7,BR,10,84,10,NA,-19.9,87,1100,1260
2019_20,AV,3/24/20,field,8,BR,10,84,10,NA,-19.9,87,1100,1260
2019_20,AV,3/24/20,field,9,BR,11,84,11,NA,-19.9,87,1100,1260
2019_20,AV,3/24/20,field,10,BR,11,84,11,NA,-19.9,87,1100,1260
2019_20,AV,3/24/20,field,11,BR,11,84,11,NA,-19.9,87,1100,1260
2019_20,AV,3/24/20,field,12,BR,11,84,11,NA,-19.9,87,1100,1260
2019_20,AV,3/24/20,field,13,BR,12,84,12,NA,-19.9,87,1100,1260
2019_20,AV,3/24/20,field,14,BR,12,84,12,NA,-19.9,87,1100,1260
2019_20,AV,3/24/20,field,15,BR,12,84,12,NA,-19.9,87,1100,1260
2019_20,AV,3/24/20,field,16,BR,12,84,12,NA,-19.9,87,1100,1260
2019_20,AV,3/24/20,field,17,BR,12,84,12,NA,-19.9,87,1100,1260
2019_20,AV,3/24/20,field,18,BR,12,84,12,NA,-19.9,87,1100,1260
2019_20,AV,3/24/20,field,19,BR,13,84,13,NA,-19.9,87,1100,1260
2019_20,AV,3/24/20,field,20,BR,13,84,13,NA,-19.9,87,1100,1260
2019_20,AV,3/24/20,field,21,BR,15,84,15,NA,-19.9,87,1100,1260
2019_20,AV,3/24/20,field,22,BR,15,84,15,NA,-19.9,87,1100,1260
2019_20,AV,3/24/20,field,23,BR,19,84,19,NA,-19.9,87,1100,1260
2019_20,AV,3/24/20,field,24,BR,23,84,23,NA,-19.9,87,1100,1260
2019_20,AV,3/24/20,field,25,BR,24,84,24,NA,-19.9,87,1100,1260
2019_20,AA,10/8/19,field,1,FR,NA,281,61,61,-14,0,19,20
2019_20,AA,10/8/19,field,2,FR,NA,281,61,61,-14,0,19,20
2019_20,AA,10/8/19,field,3,FR,NA,281,61,61,-14,0,19,20
2019_20,AA,10/8/19,field,4,FR,NA,281,61,61,-14,0,19,20
2019_20,AA,10/8/19,field,5,FR,NA,281,61,61,-14,0,19,20
2019_20,AA,10/8/19,field,6,FR,NA,281,61,61,-14,0,19,20
2019_20,AA,10/8/19,field,7,FR,NA,281,61,61,-14,0,19,20
2019_20,AA,10/8/19,field,8,FR,NA,281,61,61,-14,0,19,20
2019_20,AA,10/8/19,field,9,FR,NA,281,61,61,-14,0,19,20
2019_20,AA,10/8/19,field,10,FR,NA,281,61,61,-14,0,19,20
2019_20,AA,10/8/19,field,11,FR,NA,281,61,61,-14,0,19,20
2019_20,AA,10/8/19,field,12,FR,NA,281,61,61,-14,0,19,20
2019_20,AA,10/8/19,field,13,FR,NA,281,61,61,-14,0,19,20
2019_20,AA,10/8/19,field,14,FR,NA,281,61,61,-14,0,19,20
2019_20,AA,10/8/19,field,15,FR,NA,281,61,61,-14,0,19,20
2019_20,AA,10/8/19,field,16,FR,NA,281,61,61,-14,0,19,20
2019_20,AA,10/8/19,field,17,FR,NA,281,61,61,-14,0,19,20
2019_20,AA,10/8/19,field,18,FR,NA,281,61,61,-14,0,19,20
2019_20,AA,10/8/19,field,19,FR,NA,281,61,61,-14,0,19,20
2019_20,AA,10/8/19,field,20,FR,NA,281,61,61,-14,0,19,20
2019_20,AA,10/8/19,field,21,FR,NA,281,61,61,-14,0,19,20
2019_20,AA,10/8/19,field,22,FR,NA,281,61,61,-14,0,19,20
2019_20,AA,10/8/19,field,23,FR,NA,281,61,61,-14,0,19,20
2019_20,AA,10/8/19,field,24,FR,NA,281,61,61,-14,0,19,20
2019_20,AA,10/8/19,field,25,FR,NA,281,61,61,-14,0,19,20
2019_20,AB,10/15/19,field,1,FR,NA,288,61,61,-14.2,4,105,130
2019_20,AB,10/15/19,field,2,FR,NA,288,61,61,-14.2,4,105,130
2019_20,AB,10/15/19,field,3,FR,NA,288,61,61,-14.2,4,105,130
2019_20,AB,10/15/19,field,4,FR,NA,288,61,61,-14.2,4,105,130
2019_20,AB,10/15/19,field,5,FR,NA,288,61,61,-14.2,4,105,130
2019_20,AB,10/15/19,field,6,FR,NA,288,61,61,-14.2,4,105,130
2019_20,AB,10/15/19,field,7,FR,NA,288,61,61,-14.2,4,105,130
2019_20,AB,10/15/19,field,8,FR,NA,288,61,61,-14.2,4,105,130
2019_20,AB,10/15/19,field,9,FR,NA,288,61,61,-14.2,4,105,130
2019_20,AB,10/15/19,field,10,FR,NA,288,61,61,-14.2,4,105,130
2019_20,AB,10/15/19,field,11,FR,NA,288,61,61,-14.2,4,105,130
2019_20,AB,10/15/19,field,12,FR,NA,288,61,61,-14.2,4,105,130
2019_20,AB,10/15/19,field,13,FR,NA,288,61,61,-14.2,4,105,130
2019_20,AB,10/15/19,field,14,FR,NA,288,61,61,-14.2,4,105,130
2019_20,AB,10/15/19,field,15,FR,NA,288,61,61,-14.2,4,105,130
2019_20,AB,10/15/19,field,16,FR,NA,288,61,61,-14.2,4,105,130
2019_20,AB,10/15/19,field,17,FR,NA,288,61,61,-14.2,4,105,130
2019_20,AB,10/15/19,field,18,FR,NA,288,61,61,-14.2,4,105,130
2019_20,AB,10/15/19,field,19,FR,NA,288,61,61,-14.2,4,105,130
2019_20,AB,10/15/19,field,20,FR,NA,288,61,61,-14.2,4,105,130
2019_20,AB,10/15/19,field,21,FR,NA,288,61,61,-14.2,4,105,130
2019_20,AB,10/15/19,field,22,FR,NA,288,61,61,-14.2,4,105,130
2019_20,AB,10/15/19,field,23,FR,NA,288,61,61,-14.2,4,105,130
2019_20,AB,10/15/19,field,24,FR,NA,288,61,61,-14.2,4,105,130
2019_20,AB,10/15/19,field,25,FR,NA,288,61,61,-14.2,4,105,130
2019_20,AC,10/23/19,field,1,FR,NA,296,61,61,-14.5,10,240,265
2019_20,AC,10/23/19,field,2,FR,NA,296,61,61,-14.5,10,240,265
2019_20,AC,10/23/19,field,3,FR,NA,296,61,61,-14.5,10,240,265
2019_20,AC,10/23/19,field,4,FR,NA,296,61,61,-14.5,10,240,265
2019_20,AC,10/23/19,field,5,FR,NA,296,61,61,-14.5,10,240,265
2019_20,AC,10/23/19,field,6,FR,NA,296,61,61,-14.5,10,240,265
2019_20,AC,10/23/19,field,7,FR,NA,296,61,61,-14.5,10,240,265
2019_20,AC,10/23/19,field,8,FR,NA,296,61,61,-14.5,10,240,265
2019_20,AC,10/23/19,field,9,FR,NA,296,61,61,-14.5,10,240,265
2019_20,AC,10/23/19,field,10,FR,NA,296,61,61,-14.5,10,240,265
2019_20,AC,10/23/19,field,11,FR,NA,296,61,61,-14.5,10,240,265
2019_20,AC,10/23/19,field,12,FR,NA,296,61,61,-14.5,10,240,265
2019_20,AC,10/23/19,field,13,FR,NA,296,61,61,-14.5,10,240,265
2019_20,AC,10/23/19,field,14,FR,NA,296,61,61,-14.5,10,240,265
2019_20,AC,10/23/19,field,15,FR,NA,296,61,61,-14.5,10,240,265
2019_20,AC,10/23/19,field,16,FR,NA,296,61,61,-14.5,10,240,265
2019_20,AC,10/23/19,field,17,FR,NA,296,61,61,-14.5,10,240,265
2019_20,AC,10/23/19,field,18,FR,NA,296,61,61,-14.5,10,240,265
2019_20,AC,10/23/19,field,19,FR,NA,296,61,61,-14.5,10,240,265
2019_20,AC,10/23/19,field,20,FR,NA,296,61,61,-14.5,10,240,265
2019_20,AC,10/23/19,field,21,FR,NA,296,61,61,-14.5,10,240,265
2019_20,AC,10/23/19,field,22,FR,NA,296,61,61,-14.5,10,240,265
2019_20,AC,10/23/19,field,23,FR,NA,296,61,61,-14.5,10,240,265
2019_20,AC,10/23/19,field,24,FR,NA,296,61,61,-14.5,10,240,265
2019_20,AC,10/23/19,field,25,FR,NA,296,61,61,-14.5,10,240,265
2019_20,AJ,11/18/19,field,1,FR,22,322,22,NA,-23.5,25,378,428
2019_20,AJ,11/18/19,field,2,FR,25,322,25,NA,-23.5,25,378,428
2019_20,AJ,11/18/19,field,3,FR,27,322,27,NA,-23.5,25,378,428
2019_20,AJ,11/18/19,field,4,FR,27,322,27,NA,-23.5,25,378,428
2019_20,AJ,11/18/19,field,5,FR,28,322,28,NA,-23.5,25,378,428
2019_20,AJ,11/18/19,field,6,FR,28,322,28,NA,-23.5,25,378,428
2019_20,AJ,11/18/19,field,7,FR,28,322,28,NA,-23.5,25,378,428
2019_20,AJ,11/18/19,field,8,FR,28,322,28,NA,-23.5,25,378,428
2019_20,AJ,11/18/19,field,9,FR,29,322,29,NA,-23.5,25,378,428
2019_20,AJ,11/18/19,field,10,FR,29,322,29,NA,-23.5,25,378,428
2019_20,AJ,11/18/19,field,11,FR,29,322,29,NA,-23.5,25,378,428
2019_20,AJ,11/18/19,field,12,FR,30,322,30,NA,-23.5,25,378,428
2019_20,AJ,11/18/19,field,13,FR,30,322,30,NA,-23.5,25,378,428
2019_20,AJ,11/18/19,field,14,FR,30,322,30,NA,-23.5,25,378,428
2019_20,AJ,11/18/19,field,15,FR,32,322,32,NA,-23.5,25,378,428
2019_20,AJ,11/18/19,field,16,FR,32,322,32,NA,-23.5,25,378,428
2019_20,AJ,11/18/19,field,17,FR,33,322,33,NA,-23.5,25,378,428
2019_20,AJ,11/18/19,field,18,FR,33,322,33,NA,-23.5,25,378,428
2019_20,AJ,11/18/19,field,19,FR,34,322,34,NA,-23.5,25,378,428
2019_20,AJ,11/18/19,field,20,FR,34,322,34,NA,-23.5,25,378,428
2019_20,AJ,11/18/19,field,21,FR,34,322,34,NA,-23.5,25,378,428
2019_20,AJ,11/18/19,field,22,FR,34,322,34,NA,-23.5,25,378,428
2019_20,AJ,11/18/19,field,23,FR,34,322,34,NA,-23.5,25,378,428
2019_20,AJ,11/18/19,field,24,FR,35,322,35,NA,-23.5,25,378,428
2019_20,AJ,11/18/19,field,25,FR,35,322,35,NA,-23.5,25,378,428
2019_20,AM,12/4/19,field,1,FR,20,338,20,NA,-23.7,34,470,551
2019_20,AM,12/4/19,field,2,FR,22,338,22,NA,-23.7,34,470,551
2019_20,AM,12/4/19,field,3,FR,22,338,22,NA,-23.7,34,470,551
2019_20,AM,12/4/19,field,4,FR,23,338,23,NA,-23.7,34,470,551
2019_20,AM,12/4/19,field,5,FR,23,338,23,NA,-23.7,34,470,551
2019_20,AM,12/4/19,field,6,FR,23,338,23,NA,-23.7,34,470,551
2019_20,AM,12/4/19,field,7,FR,23,338,23,NA,-23.7,34,470,551
2019_20,AM,12/4/19,field,8,FR,24,338,24,NA,-23.7,34,470,551
2019_20,AM,12/4/19,field,9,FR,24,338,24,NA,-23.7,34,470,551
2019_20,AM,12/4/19,field,10,FR,25,338,25,NA,-23.7,34,470,551
2019_20,AM,12/4/19,field,11,FR,25,338,25,NA,-23.7,34,470,551
2019_20,AM,12/4/19,field,12,FR,25,338,25,NA,-23.7,34,470,551
2019_20,AM,12/4/19,field,13,FR,25,338,25,NA,-23.7,34,470,551
2019_20,AM,12/4/19,field,14,FR,25,338,25,NA,-23.7,34,470,551
2019_20,AM,12/4/19,field,15,FR,26,338,26,NA,-23.7,34,470,551
2019_20,AM,12/4/19,field,16,FR,26,338,26,NA,-23.7,34,470,551
2019_20,AM,12/4/19,field,17,FR,27,338,27,NA,-23.7,34,470,551
2019_20,AM,12/4/19,field,18,FR,27,338,27,NA,-23.7,34,470,551
2019_20,AM,12/4/19,field,19,FR,27,338,27,NA,-23.7,34,470,551
2019_20,AM,12/4/19,field,20,FR,27,338,27,NA,-23.7,34,470,551
2019_20,AM,12/4/19,field,21,FR,28,338,28,NA,-23.7,34,470,551
2019_20,AM,12/4/19,field,22,FR,31,338,31,NA,-23.7,34,470,551
2019_20,AM,12/4/19,field,23,FR,33,338,33,NA,-23.7,34,470,551
2019_20,AM,12/4/19,field,24,FR,35,338,35,NA,-23.7,34,470,551
2019_20,AM,12/4/19,field,25,FR,37,338,37,NA,-23.7,34,470,551
2019_20,AQ,12/26/19,field,1,FR,19,360,19,NA,-26.4,46,613,708
2019_20,AQ,12/26/19,field,2,FR,19,360,19,NA,-26.4,46,613,708
2019_20,AQ,12/26/19,field,3,FR,20,360,20,NA,-26.4,46,613,708
2019_20,AQ,12/26/19,field,4,FR,20,360,20,NA,-26.4,46,613,708
2019_20,AQ,12/26/19,field,5,FR,20,360,20,NA,-26.4,46,613,708
2019_20,AQ,12/26/19,field,6,FR,20,360,20,NA,-26.4,46,613,708
2019_20,AQ,12/26/19,field,7,FR,22,360,22,NA,-26.4,46,613,708
2019_20,AQ,12/26/19,field,8,FR,22,360,22,NA,-26.4,46,613,708
2019_20,AQ,12/26/19,field,9,FR,22,360,22,NA,-26.4,46,613,708
2019_20,AQ,12/26/19,field,10,FR,23,360,23,NA,-26.4,46,613,708
2019_20,AQ,12/26/19,field,11,FR,23,360,23,NA,-26.4,46,613,708
2019_20,AQ,12/26/19,field,12,FR,24,360,24,NA,-26.4,46,613,708
2019_20,AQ,12/26/19,field,13,FR,24,360,24,NA,-26.4,46,613,708
2019_20,AQ,12/26/19,field,14,FR,25,360,25,NA,-26.4,46,613,708
2019_20,AQ,12/26/19,field,15,FR,25,360,25,NA,-26.4,46,613,708
2019_20,AQ,12/26/19,field,16,FR,26,360,26,NA,-26.4,46,613,708
2019_20,AQ,12/26/19,field,17,FR,26,360,26,NA,-26.4,46,613,708
2019_20,AQ,12/26/19,field,18,FR,27,360,27,NA,-26.4,46,613,708
2019_20,AQ,12/26/19,field,19,FR,27,360,27,NA,-26.4,46,613,708
2019_20,AQ,12/26/19,field,20,FR,29,360,29,NA,-26.4,46,613,708
2019_20,AQ,12/26/19,field,21,FR,29,360,29,NA,-26.4,46,613,708
2019_20,AQ,12/26/19,field,22,FR,30,360,30,NA,-26.4,46,613,708
2019_20,AQ,12/26/19,field,23,FR,32,360,32,NA,-26.4,46,613,708
2019_20,AQ,12/26/19,field,24,FR,36,360,36,NA,-26.4,46,613,708
2019_20,AQ,12/26/19,field,25,FR,NA,360,61,61,-26.4,46,613,708
2019_20,AR,1/10/20,field,1,FR,16,10,16,NA,-24.3,51,659,765
2019_20,AR,1/10/20,field,2,FR,17,10,17,NA,-24.3,51,659,765
2019_20,AR,1/10/20,field,3,FR,17,10,17,NA,-24.3,51,659,765
2019_20,AR,1/10/20,field,4,FR,17,10,17,NA,-24.3,51,659,765
2019_20,AR,1/10/20,field,5,FR,19,10,19,NA,-24.3,51,659,765
2019_20,AR,1/10/20,field,6,FR,19,10,19,NA,-24.3,51,659,765
2019_20,AR,1/10/20,field,7,FR,19,10,19,NA,-24.3,51,659,765
2019_20,AR,1/10/20,field,8,FR,20,10,20,NA,-24.3,51,659,765
2019_20,AR,1/10/20,field,9,FR,20,10,20,NA,-24.3,51,659,765
2019_20,AR,1/10/20,field,10,FR,20,10,20,NA,-24.3,51,659,765
2019_20,AR,1/10/20,field,11,FR,20,10,20,NA,-24.3,51,659,765
2019_20,AR,1/10/20,field,12,FR,20,10,20,NA,-24.3,51,659,765
2019_20,AR,1/10/20,field,13,FR,21,10,21,NA,-24.3,51,659,765
2019_20,AR,1/10/20,field,14,FR,21,10,21,NA,-24.3,51,659,765
2019_20,AR,1/10/20,field,15,FR,21,10,21,NA,-24.3,51,659,765
2019_20,AR,1/10/20,field,16,FR,21,10,21,NA,-24.3,51,659,765
2019_20,AR,1/10/20,field,17,FR,21,10,21,NA,-24.3,51,659,765
2019_20,AR,1/10/20,field,18,FR,22,10,22,NA,-24.3,51,659,765
2019_20,AR,1/10/20,field,19,FR,22,10,22,NA,-24.3,51,659,765
2019_20,AR,1/10/20,field,20,FR,22,10,22,NA,-24.3,51,659,765
2019_20,AR,1/10/20,field,21,FR,24,10,24,NA,-24.3,51,659,765
2019_20,AR,1/10/20,field,22,FR,24,10,24,NA,-24.3,51,659,765
2019_20,AR,1/10/20,field,23,FR,25,10,25,NA,-24.3,51,659,765
2019_20,AR,1/10/20,field,24,FR,27,10,27,NA,-24.3,51,659,765
2019_20,AR,1/10/20,field,25,FR,27,10,27,NA,-24.3,51,659,765
2019_20,AS,1/28/20,field,1,FR,14,28,14,NA,-26,57,685,816
2019_20,AS,1/28/20,field,2,FR,14,28,14,NA,-26,57,685,816
2019_20,AS,1/28/20,field,3,FR,15,28,15,NA,-26,57,685,816
2019_20,AS,1/28/20,field,4,FR,15,28,15,NA,-26,57,685,816
2019_20,AS,1/28/20,field,5,FR,15,28,15,NA,-26,57,685,816
2019_20,AS,1/28/20,field,6,FR,16,28,16,NA,-26,57,685,816
2019_20,AS,1/28/20,field,7,FR,16,28,16,NA,-26,57,685,816
2019_20,AS,1/28/20,field,8,FR,16,28,16,NA,-26,57,685,816
2019_20,AS,1/28/20,field,9,FR,17,28,17,NA,-26,57,685,816
2019_20,AS,1/28/20,field,10,FR,17,28,17,NA,-26,57,685,816
2019_20,AS,1/28/20,field,11,FR,18,28,18,NA,-26,57,685,816
2019_20,AS,1/28/20,field,12,FR,19,28,19,NA,-26,57,685,816
2019_20,AS,1/28/20,field,13,FR,19,28,19,NA,-26,57,685,816
2019_20,AS,1/28/20,field,14,FR,20,28,20,NA,-26,57,685,816
2019_20,AS,1/28/20,field,15,FR,21,28,21,NA,-26,57,685,816
2019_20,AS,1/28/20,field,16,FR,21,28,21,NA,-26,57,685,816
2019_20,AS,1/28/20,field,17,FR,22,28,22,NA,-26,57,685,816
2019_20,AS,1/28/20,field,18,FR,22,28,22,NA,-26,57,685,816
2019_20,AS,1/28/20,field,19,FR,23,28,23,NA,-26,57,685,816
2019_20,AS,1/28/20,field,20,FR,23,28,23,NA,-26,57,685,816
2019_20,AS,1/28/20,field,21,FR,24,28,24,NA,-26,57,685,816
2019_20,AS,1/28/20,field,22,FR,24,28,24,NA,-26,57,685,816
2019_20,AS,1/28/20,field,23,FR,27,28,27,NA,-26,57,685,816
2019_20,AS,1/28/20,field,24,FR,28,28,28,NA,-26,57,685,816
2019_20,AS,1/28/20,field,25,FR,29,28,29,NA,-26,57,685,816
2019_20,AT,2/26/20,field,1,FR,12,57,12,NA,-26,68,743,889
2019_20,AT,2/26/20,field,2,FR,12,57,12,NA,-26,68,743,889
2019_20,AT,2/26/20,field,3,FR,13,57,13,NA,-26,68,743,889
2019_20,AT,2/26/20,field,4,FR,13,57,13,NA,-26,68,743,889
2019_20,AT,2/26/20,field,5,FR,13,57,13,NA,-26,68,743,889
2019_20,AT,2/26/20,field,6,FR,13,57,13,NA,-26,68,743,889
2019_20,AT,2/26/20,field,7,FR,14,57,14,NA,-26,68,743,889
2019_20,AT,2/26/20,field,8,FR,15,57,15,NA,-26,68,743,889
2019_20,AT,2/26/20,field,9,FR,15,57,15,NA,-26,68,743,889
2019_20,AT,2/26/20,field,10,FR,16,57,16,NA,-26,68,743,889
2019_20,AT,2/26/20,field,11,FR,17,57,17,NA,-26,68,743,889
2019_20,AT,2/26/20,field,12,FR,17,57,17,NA,-26,68,743,889
2019_20,AT,2/26/20,field,13,FR,18,57,18,NA,-26,68,743,889
2019_20,AT,2/26/20,field,14,FR,18,57,18,NA,-26,68,743,889
2019_20,AT,2/26/20,field,15,FR,18,57,18,NA,-26,68,743,889
2019_20,AT,2/26/20,field,16,FR,19,57,19,NA,-26,68,743,889
2019_20,AT,2/26/20,field,17,FR,19,57,19,NA,-26,68,743,889
2019_20,AT,2/26/20,field,18,FR,20,57,20,NA,-26,68,743,889
2019_20,AT,2/26/20,field,19,FR,20,57,20,NA,-26,68,743,889
2019_20,AT,2/26/20,field,20,FR,20,57,20,NA,-26,68,743,889
2019_20,AT,2/26/20,field,21,FR,22,57,22,NA,-26,68,743,889
2019_20,AT,2/26/20,field,22,FR,25,57,25,NA,-26,68,743,889
2019_20,AT,2/26/20,field,23,FR,25,57,25,NA,-26,68,743,889
2019_20,AT,2/26/20,field,24,FR,28,57,28,NA,-26,68,743,889
2019_20,AT,2/26/20,field,25,FR,38,57,38,NA,-26,68,743,889
2019_20,AU,3/4/20,field,1,FR,11,64,11,NA,-26.2,73,828,984
2019_20,AU,3/4/20,field,2,FR,12,64,12,NA,-26.2,73,828,984
2019_20,AU,3/4/20,field,3,FR,13,64,13,NA,-26.2,73,828,984
2019_20,AU,3/4/20,field,4,FR,13,64,13,NA,-26.2,73,828,984
2019_20,AU,3/4/20,field,5,FR,14,64,14,NA,-26.2,73,828,984
2019_20,AU,3/4/20,field,6,FR,15,64,15,NA,-26.2,73,828,984
2019_20,AU,3/4/20,field,7,FR,15,64,15,NA,-26.2,73,828,984
2019_20,AU,3/4/20,field,8,FR,16,64,16,NA,-26.2,73,828,984
2019_20,AU,3/4/20,field,9,FR,17,64,17,NA,-26.2,73,828,984
2019_20,AU,3/4/20,field,10,FR,17,64,17,NA,-26.2,73,828,984
2019_20,AU,3/4/20,field,11,FR,17,64,17,NA,-26.2,73,828,984
2019_20,AU,3/4/20,field,12,FR,18,64,18,NA,-26.2,73,828,984
2019_20,AU,3/4/20,field,13,FR,18,64,18,NA,-26.2,73,828,984
2019_20,AU,3/4/20,field,14,FR,18,64,18,NA,-26.2,73,828,984
2019_20,AU,3/4/20,field,15,FR,19,64,19,NA,-26.2,73,828,984
2019_20,AU,3/4/20,field,16,FR,19,64,19,NA,-26.2,73,828,984
2019_20,AU,3/4/20,field,17,FR,20,64,20,NA,-26.2,73,828,984
2019_20,AU,3/4/20,field,18,FR,20,64,20,NA,-26.2,73,828,984
2019_20,AU,3/4/20,field,19,FR,20,64,20,NA,-26.2,73,828,984
2019_20,AU,3/4/20,field,20,FR,21,64,21,NA,-26.2,73,828,984
2019_20,AU,3/4/20,field,21,FR,22,64,22,NA,-26.2,73,828,984
2019_20,AU,3/4/20,field,22,FR,22,64,22,NA,-26.2,73,828,984
2019_20,AU,3/4/20,field,23,FR,24,64,24,NA,-26.2,73,828,984
2019_20,AU,3/4/20,field,24,FR,27,64,27,NA,-26.2,73,828,984
2019_20,AU,3/4/20,field,25,FR,30,64,30,NA,-26.2,73,828,984
2019_20,AV,3/24/20,field,1,FR,11,84,11,NA,-22.3,87,1100,1260
2019_20,AV,3/24/20,field,2,FR,11,84,11,NA,-22.3,87,1100,1260
2019_20,AV,3/24/20,field,3,FR,12,84,12,NA,-22.3,87,1100,1260
2019_20,AV,3/24/20,field,4,FR,13,84,13,NA,-22.3,87,1100,1260
2019_20,AV,3/24/20,field,5,FR,13,84,13,NA,-22.3,87,1100,1260
2019_20,AV,3/24/20,field,6,FR,15,84,15,NA,-22.3,87,1100,1260
2019_20,AV,3/24/20,field,7,FR,16,84,16,NA,-22.3,87,1100,1260
2019_20,AV,3/24/20,field,8,FR,16,84,16,NA,-22.3,87,1100,1260
2019_20,AV,3/24/20,field,9,FR,16,84,16,NA,-22.3,87,1100,1260
2019_20,AV,3/24/20,field,10,FR,16,84,16,NA,-22.3,87,1100,1260
2019_20,AV,3/24/20,field,11,FR,17,84,17,NA,-22.3,87,1100,1260
2019_20,AV,3/24/20,field,12,FR,17,84,17,NA,-22.3,87,1100,1260
2019_20,AV,3/24/20,field,13,FR,18,84,18,NA,-22.3,87,1100,1260
2019_20,AV,3/24/20,field,14,FR,19,84,19,NA,-22.3,87,1100,1260
2019_20,AV,3/24/20,field,15,FR,19,84,19,NA,-22.3,87,1100,1260
2019_20,AV,3/24/20,field,16,FR,20,84,20,NA,-22.3,87,1100,1260
2019_20,AV,3/24/20,field,17,FR,21,84,21,NA,-22.3,87,1100,1260
2019_20,AV,3/24/20,field,18,FR,21,84,21,NA,-22.3,87,1100,1260
2019_20,AV,3/24/20,field,19,FR,22,84,22,NA,-22.3,87,1100,1260
2019_20,AV,3/24/20,field,20,FR,22,84,22,NA,-22.3,87,1100,1260
2019_20,AV,3/24/20,field,21,FR,24,84,24,NA,-22.3,87,1100,1260
2019_20,AV,3/24/20,field,22,FR,25,84,25,NA,-22.3,87,1100,1260
2019_20,AV,3/24/20,field,23,FR,25,84,25,NA,-22.3,87,1100,1260
2019_20,AV,3/24/20,field,24,FR,27,84,27,NA,-22.3,87,1100,1260
2019_20,AV,3/24/20,field,25,FR,34,84,34,NA,-22.3,87,1100,1260
2019_20,AA,10/8/19,field,1,LC,NA,281,61,61,-10.9,0,19,20
2019_20,AA,10/8/19,field,2,LC,NA,281,61,61,-10.9,0,19,20
2019_20,AA,10/8/19,field,3,LC,NA,281,61,61,-10.9,0,19,20
2019_20,AA,10/8/19,field,4,LC,NA,281,61,61,-10.9,0,19,20
2019_20,AA,10/8/19,field,5,LC,NA,281,61,61,-10.9,0,19,20
2019_20,AA,10/8/19,field,6,LC,NA,281,61,61,-10.9,0,19,20
2019_20,AA,10/8/19,field,7,LC,NA,281,61,61,-10.9,0,19,20
2019_20,AA,10/8/19,field,8,LC,NA,281,61,61,-10.9,0,19,20
2019_20,AA,10/8/19,field,9,LC,NA,281,61,61,-10.9,0,19,20
2019_20,AA,10/8/19,field,10,LC,NA,281,61,61,-10.9,0,19,20
2019_20,AA,10/8/19,field,11,LC,NA,281,61,61,-10.9,0,19,20
2019_20,AA,10/8/19,field,12,LC,NA,281,61,61,-10.9,0,19,20
2019_20,AA,10/8/19,field,13,LC,NA,281,61,61,-10.9,0,19,20
2019_20,AA,10/8/19,field,14,LC,NA,281,61,61,-10.9,0,19,20
2019_20,AA,10/8/19,field,15,LC,NA,281,61,61,-10.9,0,19,20
2019_20,AA,10/8/19,field,16,LC,NA,281,61,61,-10.9,0,19,20
2019_20,AA,10/8/19,field,17,LC,NA,281,61,61,-10.9,0,19,20
2019_20,AA,10/8/19,field,18,LC,NA,281,61,61,-10.9,0,19,20
2019_20,AA,10/8/19,field,19,LC,NA,281,61,61,-10.9,0,19,20
2019_20,AA,10/8/19,field,20,LC,NA,281,61,61,-10.9,0,19,20
2019_20,AA,10/8/19,field,21,LC,NA,281,61,61,-10.9,0,19,20
2019_20,AA,10/8/19,field,22,LC,NA,281,61,61,-10.9,0,19,20
2019_20,AA,10/8/19,field,23,LC,NA,281,61,61,-10.9,0,19,20
2019_20,AA,10/8/19,field,24,LC,NA,281,61,61,-10.9,0,19,20
2019_20,AA,10/8/19,field,25,LC,NA,281,61,61,-10.9,0,19,20
